rs value	gene name
rs188841193	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs138834171	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs141294672	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs150769945	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7511136	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs139213520	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs181569258	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs149528452	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs186014113	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs190085532	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs183374977	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7511602	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs185886613	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs191087278	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs183734092	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs146064314	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs77332739	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs187906856	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs191994304	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9616835	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs183006622	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs187676205	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs191708021	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs146830845	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs185028997	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs189044650	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs148531683	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs192764411	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs185390510	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs142941271	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs112430043	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs117080795	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs189276872	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs113689350	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs181979033	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs151084146	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs141110259	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs146895216	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs185863403	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs189101513	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12162983	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs181132311	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs141916233	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs59762075	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs186570321	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs190672163	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs145767413	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182910511	N/A
rs138555688	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7410305	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs149264839	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9616842	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs143561392	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs111793100	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs185445729	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs190944879	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs183554150	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs60323696	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7289750	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs187482614	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7286808	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs111283004	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs193161993	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs58552619	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182776055	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs145361727	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs148759926	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs188337083	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs78441494	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs116055311	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs58925645	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs192778987	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs55741133	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs78185924	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9616994	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs147975719	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9616995	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs183565693	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs188345950	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs192460873	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs184745526	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs188759252	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs112469569	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs74740987	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs147712896	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs60172550	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs189781694	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs3934829	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs145806508	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs151134904	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs75903225	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12162782	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs140211277	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs181368647	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs66519115	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs74999154	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs77634136	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs150312234	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs111805458	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs138035702	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs185296773	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs6520165	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs190002849	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs141059010	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs144767280	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs138777164	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs117947698	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs141827386	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs144690500	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs141897411	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9616843	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9616996	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs117271753	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs117618593	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs150629374	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs181793535	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs186442105	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs191458127	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs183725291	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs56831015	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs144867760	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs147507028	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7410303	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7410465	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs76004082	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7410482	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs113694089	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs188499801	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs145622784	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs145464663	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7410343	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs6520168	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7293044	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs148811019	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs11091015	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182684645	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs186505122	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs149262092	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs142508420	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs184599958	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs189118046	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs78116135	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs193134995	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs8139476	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs185194448	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs140887115	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs144808345	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs76192920	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7410540	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12159194	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs190171086	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs181226354	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs184203003	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs115812776	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs188093355	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7410608	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs180942470	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs186315709	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs58936539	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9616997	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7511293	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12163302	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs115559043	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs140421548	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs77062663	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs76659987	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs74858376	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs144230109	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs192209413	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7511461	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs139179711	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182342612	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs143089881	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7511250	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs118067376	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs186939338	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs191626807	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9628257	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7511543	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182380947	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs150704577	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs187094530	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7510895	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7510909	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9616998	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182150615	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9616844	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12163227	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12163230	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7410368	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs187689705	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs139984618	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs149886031	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs193249908	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs8185000	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs144885278	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs185712441	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs140921546	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs143240003	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12483987	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs140318909	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs115593502	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs143545251	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs148271691	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs151021859	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12158901	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs192161488	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs140870089	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9637354	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs184044942	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs150201362	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs139010386	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12163307	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs61444217	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs149627122	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs188729139	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs73172211	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs73441427	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs191883021	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs11091016	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs148806545	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs184475752	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs10854887	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs145946056	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7410296	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs189343232	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs55902312	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182232274	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs76754128	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs143278745	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs146706692	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs149937922	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs187196199	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs190134194	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs181592074	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs186002364	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs144991265	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs149115222	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs143161483	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs5770931	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs5770942	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs190021932	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182697427	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs186043912	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs5770960	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs5770967	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs80052928	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs190812175	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs5770813	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs8139455	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs183862628	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs5770982	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs150249377	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs188855981	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs192008173	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182968032	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs73441439	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs187682556	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs2334095	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs191757708	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs138877150	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs116486105	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs149431600	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs184822162	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs189277774	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs192411634	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs146381511	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs185554035	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs189265846	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs139752521	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs181972960	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs2334096	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs185855312	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs111704702	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs2334097	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs2334098	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs181119098	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12165642	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs186354394	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs190917256	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs142543775	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs2878116	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs139549509	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs144402095	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs2878117	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs117231633	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs141417722	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs145382118	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182625499	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs59570317	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12484396	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12483990	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs147658749	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs5771043	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs149170853	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs143265160	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs148353199	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs186211849	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs140571891	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs190938908	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs79257414	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs183546977	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs145791127	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs187391354	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs113111175	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs192177029	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs143042707	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs114893919	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs183163980	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs2334099	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs146186691	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs6010106	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs188048957	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs137872672	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs74830978	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9616847	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs76949780	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs149487130	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs192981454	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs4824127	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs114016055	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs184230628	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs186817233	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs192454588	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs184737860	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs188750733	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs143977998	"<dd>
<span>PPP6R2 : Synonymous Variant</span>
</dd>"
rs55712763	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs147275453	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs112217367	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs148637820	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs35376907	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs181498134	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs144443562	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs1005536	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs185287040	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs147401123	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs139783913	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs73441449	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs79664796	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs75808526	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 500B Downstream Variant</span>
</dd>"
rs151037271	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 500B Downstream Variant</span>
</dd>"
rs189895557	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 500B Downstream Variant</span>
</dd>"
rs34841112	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 500B Downstream Variant</span>
</dd>"
rs140913923	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 500B Downstream Variant</span>
</dd>"
rs2076712	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 500B Downstream Variant</span>
</dd>"
rs149769173	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 500B Downstream Variant</span>
</dd>"
rs181778705	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 3 Prime UTR Variant</span>
</dd>"
rs186511221	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 3 Prime UTR Variant</span>
</dd>"
rs145785259	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 3 Prime UTR Variant</span>
</dd>"
rs112135319	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 3 Prime UTR Variant</span>
</dd>"
rs145830725	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 3 Prime UTR Variant</span>
</dd>"
