rs value	gene name
rs4838839	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs5771075	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs186906439	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs12167546	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs151162572	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs189744234	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181222411	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184926464	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs140226852	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs189688747	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4240525	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs149927638	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs73431376	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187286196	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617079	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs146499597	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs116572017	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192073788	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141008224	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183535559	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs742183	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188458178	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190058977	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs59000831	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182709817	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs114725370	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187313618	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138766606	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs191404518	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs715506	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148921387	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184454642	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188983815	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs143670029	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs71009	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs193123929	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs116373893	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs185101432	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148109362	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190036660	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141912678	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs731858	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs731857	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs111981055	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181684532	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs139196227	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs143223565	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs77867951	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs76954766	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs139423045	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs76782197	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs78659187	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs149239735	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183980205	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs111973355	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188656814	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs180787206	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs186021507	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192169000	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182132819	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138221	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs144016121	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs146455538	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs115254214	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs139899513	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs126241	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138222	"<dd>
<span>MOV10L1 : Synonymous Variant</span>
</dd>"
rs882753	"<dd>
<span>MOV10L1 : Synonymous Variant</span>
</dd>"
rs760749	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs151215930	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs140411507	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs4838804	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs150400029	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs145219953	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs3810976	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs3810977	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs149139264	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs875844	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190595594	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183189379	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs875845	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138223	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187073527	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190373960	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs146471731	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138224	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182661817	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs139158331	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs71316997	N/A
rs112580642	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs909693	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs193215158	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138226	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138227	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs185529868	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138228	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617081	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138229	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs143183796	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617082	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187951919	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs112127712	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs78566519	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs62241110	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184459753	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138230	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188416256	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181353776	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs147095949	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184254488	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs715619	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs715616	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148163493	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs189208483	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs113471365	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs116171564	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs142031401	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181052211	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs115041986	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs150693045	"<dd>
<span>MOV10L1 : Stop Gained</span>
</dd>"
rs71316583	"<dd>
<span>MOV10L1 : Synonymous Variant</span>
</dd>"
rs187163713	"<dd>
<span>MOV10L1 : Synonymous Variant</span>
</dd>"
rs189564312	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs84504	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181543190	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138991477	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs114634718	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs142366394	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs186147238	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs145960262	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138231	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138232	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138233	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs139879926	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs114287232	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs143357353	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190066813	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs145586510	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148480858	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs142645582	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183049468	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs115554188	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs76695624	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs74603238	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs151012576	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs186737399	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138234	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs12627907	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190780420	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182964094	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617083	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs142325030	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187704102	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs116761959	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617084	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs55649847	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs146412066	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs13433633	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617030	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617031	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138235	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182786543	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617085	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617032	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141684167	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187369690	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138236	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs150454370	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192830808	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138299363	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs143374891	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184709444	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148381953	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190029405	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192225077	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs79363046	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183903588	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs142327510	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs189325018	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs145949525	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs8141590	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838840	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138582860	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs115895425	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138237	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181981183	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs185943956	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138238	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138239	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs77542517	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141687410	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs150746139	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs139125947	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs149935506	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs189042973	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182195626	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs144113097	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs2272833	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs78683111	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs140640371	"<dd>
<span>MOV10L1 : Synonymous Variant</span>
</dd>"
rs186275301	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs116003885	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617086	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138240	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs57641188	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138241	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617033	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs6010179	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs185168457	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617087	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138242	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617088	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617034	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617089	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141027867	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs5771077	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs150252067	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs139006116	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs3830747	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138243	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs76956804	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190713541	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183272895	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187915944	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs144602839	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs78064635	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138504854	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192895430	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs6010138	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138244	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141540680	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs117241462	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs80156036	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838807	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183769732	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838841	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs73185375	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs117350614	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187905794	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192940435	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838808	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs144478052	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148013695	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183676953	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs12167156	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs191591543	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617035	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs13057953	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs12167234	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141724817	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184913205	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs140602439	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190757652	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181677715	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs185347535	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs189463284	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181215708	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838842	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184914873	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs78405391	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs147432730	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs189672814	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838809	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs75109122	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs59427978	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs13055917	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181017574	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138245	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs113945093	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs13054520	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138246	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs186168957	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs112455637	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs145234605	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs13055150	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs56995521	N/A
rs116001029	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148752388	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188740028	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs142398552	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs41520749	N/A
rs35281297	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs146861824	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs140666046	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190981910	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182656554	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs76103984	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187343397	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838843	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs72490261	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4377433	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617091	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs2340598	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183928367	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188642769	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs193275458	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs909694	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs17836626	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184989581	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190280829	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs146640212	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs35981976	N/A
rs71318865	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs35328069	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs71316999	N/A
rs150304888	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs118182108	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs114857241	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181665182	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs13057188	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs11703986	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138781767	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138248	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs112936000	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs2340599	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs75190522	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs147423154	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138249	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183975820	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188656536	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838845	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs71317001	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617036	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138250	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617093	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs180774345	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs73185384	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs186137735	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs191863650	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs139793650	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141831552	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs75570992	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182402475	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138251	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187389118	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138252	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617094	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617095	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs71317002	N/A
rs9617096	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617037	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190633797	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617097	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138254	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs150625299	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs139772230	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs13056274	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs13058596	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs13053165	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs12628222	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838846	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183142990	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187115726	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617038	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190307386	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs112488066	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138256	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs146629621	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182166931	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs3736686	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs2340601	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs149227943	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs74828492	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs71904485	N/A
