rs value	gene name
rs118091943	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs115124744	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs184936895	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs75025259	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs147363989	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs187851423	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs79747099	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs192427972	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs113872034	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs6010216	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs184842373	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs189520246	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs192034997	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs184536162	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs188505087	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs118013066	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs7290465	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs181308407	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs186533870	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs189375430	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs181021661	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs150530006	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs12170619	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs11703790	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs186127630	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs190981240	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs182722954	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs149708828	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs5771266	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs74845370	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs185829074	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs191772335	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs78007116	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs114610861	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs183181488	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs188110726	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs79804103	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs113863639	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs192580798	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs141198825	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs17248343	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs7364173	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs143302052	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs118032390	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs182363664	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs187688664	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs192540711	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs17836669	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs185087908	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs190238832	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs192962671	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs148315488	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs140554774	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs75634267	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs184828492	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs138472884	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs71198233	N/A
rs117736652	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs189649947	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs147321582	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs149449911	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs143957857	"<dd>
<span>TUBGCP6 : Stop Gained</span>
</dd>"
rs180777137	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs8137873	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs148626062	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs5771270	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs61736756	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs113946237	"<dd>
<span>TUBGCP6 : Non Coding Transcript Variant</span>
</dd>"
rs33967671	N/A
rs185093932	"<dd>
<div>TUBGCP6 : Non Coding Transcript Variant</div><span>HDAC10 : 500B Downstream Variant</span>
</dd>"
rs189169901	"<dd>
<div>TUBGCP6 : Non Coding Transcript Variant</div><span>HDAC10 : 500B Downstream Variant</span>
</dd>"
rs45480691	"<dd>
<div>TUBGCP6 : Non Coding Transcript Variant</div><span>HDAC10 : 500B Downstream Variant</span>
</dd>"
rs181863609	"<dd>
<div>TUBGCP6 : Non Coding Transcript Variant</div><span>HDAC10 : 500B Downstream Variant</span>
</dd>"
rs186381457	"<dd>
<div>TUBGCP6 : 2KB Upstream Variant</div><span>HDAC10 : 500B Downstream Variant</span>
</dd>"
rs146255228	"<dd>
<div>TUBGCP6 : 2KB Upstream Variant</div><span>HDAC10 : 500B Downstream Variant</span>
</dd>"
rs78244765	"<dd>
<div>HDAC10 : 3 Prime UTR Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs191771005	"<dd>
<div>HDAC10 : 3 Prime UTR Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs7292864	"<dd>
<div>HDAC10 : 3 Prime UTR Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs144165433	"<dd>
<div>HDAC10 : Intron Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs75596977	"<dd>
<div>HDAC10 : Missense Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs146510222	"<dd>
<div>HDAC10 : Intron Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs13058062	"<dd>
<div>HDAC10 : Intron Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs5771271	"<dd>
<div>HDAC10 : Intron Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs11553697	"<dd>
<div>HDAC10 : Missense Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs140033763	"<dd>
<div>HDAC10 : Intron Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs149760482	"<dd>
<div>HDAC10 : Intron Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs186392057	"<dd>
<div>HDAC10 : Intron Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs191185971	"<dd>
<div>HDAC10 : Intron Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs2294404	"<dd>
<div>HDAC10 : Intron Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs145761730	"<dd>
<div>HDAC10 : Intron Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs76578729	"<dd>
<div>HDAC10 : Missense Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs77096954	"<dd>
<div>HDAC10 : Intron Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs182113508	"<dd>
<div>HDAC10 : Intron Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs148966896	"<dd>
<div>HDAC10 : Intron Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs116551091	"<dd>
<div>HDAC10 : Intron Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs76980022	"<dd>
<div>HDAC10 : Intron Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs111248040	"<dd>
<div>HDAC10 : Intron Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs143703422	"<dd>
<div>HDAC10 : Intron Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs2142849	"<dd>
<div>HDAC10 : Intron Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs61748567	"<dd>
<div>HDAC10 : Missense Variant</div><span>TUBGCP6 : 2KB Upstream Variant</span>
</dd>"
rs111657073	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs146910186	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs4838866	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs183306663	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs188919653	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs77250110	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs150100348	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs58193546	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs114491287	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs115053950	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs193044347	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs116146084	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs78536991	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs34402301	"<dd>
<span>HDAC10 : Missense Variant</span>
</dd>"
rs112311672	"<dd>
<span>HDAC10 : Missense Variant</span>
</dd>"
rs138377809	"<dd>
<span>HDAC10 : Missense Variant</span>
</dd>"
rs36039258	"<dd>
<span>HDAC10 : Synonymous Variant</span>
</dd>"
rs188078440	"<dd>
<span>HDAC10 : Synonymous Variant</span>
</dd>"
rs149280657	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs146206923	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs139329825	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs191719342	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs79969721	"<dd>
<span>HDAC10 : Synonymous Variant</span>
</dd>"
rs114219302	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs184151274	"<dd>
<span>HDAC10 : Missense Variant</span>
</dd>"
rs35820251	"<dd>
<span>HDAC10 : Synonymous Variant</span>
</dd>"
rs148677619	"<dd>
<span>HDAC10 : Synonymous Variant</span>
</dd>"
rs41283469	"<dd>
<span>HDAC10 : Synonymous Variant</span>
</dd>"
rs188063629	"<dd>
<span>HDAC10 : Synonymous Variant</span>
</dd>"
rs76646287	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs75455741	"<dd>
<span>HDAC10 : Synonymous Variant</span>
</dd>"
rs117636118	"<dd>
<span>HDAC10 : Missense Variant</span>
</dd>"
rs185543852	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs3830750	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs190466805	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs738334	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs742182	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs1555048	"<dd>
<span>HDAC10 : Missense Variant</span>
</dd>"
rs181606017	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs151258201	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs150016700	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs73893147	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs73435285	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs186782930	"<dd>
<span>HDAC10 : Missense Variant</span>
</dd>"
rs77003572	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs909688	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs147686171	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs79802996	"<dd>
<span>HDAC10 : Intron Variant</span>
</dd>"
rs146669691	"<dd>
<span>HDAC10 : Missense Variant</span>
</dd>"
rs147929426	"<dd>
<span>HDAC10 : Missense Variant</span>
</dd>"
rs76662439	"<dd>
<span>HDAC10 : 5 Prime UTR Variant</span>
</dd>"
rs117898360	"<dd>
<span>HDAC10 : 2KB Upstream Variant</span>
</dd>"
rs79016563	"<dd>
<span>HDAC10 : 2KB Upstream Variant</span>
</dd>"
rs143811174	"<dd>
<span>HDAC10 : 2KB Upstream Variant</span>
</dd>"
rs2341111	"<dd>
<span>HDAC10 : 2KB Upstream Variant</span>
</dd>"
rs148201785	"<dd>
<span>HDAC10 : 2KB Upstream Variant</span>
</dd>"
rs113256600	"<dd>
<span>HDAC10 : 2KB Upstream Variant</span>
</dd>"
rs75847948	"<dd>
<span>HDAC10 : 2KB Upstream Variant</span>
</dd>"
rs74791157	"<dd>
<span>HDAC10 : 2KB Upstream Variant</span>
</dd>"
rs181278975	"<dd>
<span>HDAC10 : 2KB Upstream Variant</span>
</dd>"
rs77329779	"<dd>
<span>HDAC10 : 2KB Upstream Variant</span>
</dd>"
rs141136478	"<dd>
<span>HDAC10 : 2KB Upstream Variant</span>
</dd>"
rs185820090	"<dd>
<span>HDAC10 : 2KB Upstream Variant</span>
</dd>"
rs145367317	"<dd>
<span>HDAC10 : 2KB Upstream Variant</span>
</dd>"
rs71318412	"<dd>
<span>HDAC10 : 2KB Upstream Variant</span>
</dd>"
rs116823937	"<dd>
<span>HDAC10 : 2KB Upstream Variant</span>
</dd>"
rs189792779	"<dd>
<span>HDAC10 : 2KB Upstream Variant</span>
</dd>"
rs182355564	"<dd>
<span>HDAC10 : 2KB Upstream Variant</span>
</dd>"
rs188949841	"<dd>
<div>HDAC10 : 2KB Upstream Variant</div><span>MAPK12 : 500B Downstream Variant</span>
</dd>"
rs191978202	"<dd>
<div>HDAC10 : 2KB Upstream Variant</div><span>MAPK12 : 500B Downstream Variant</span>
</dd>"
rs183498109	"<dd>
<div>HDAC10 : 2KB Upstream Variant</div><span>MAPK12 : 500B Downstream Variant</span>
</dd>"
rs188341871	"<dd>
<div>HDAC10 : 2KB Upstream Variant</div><span>MAPK12 : 500B Downstream Variant</span>
</dd>"
rs760746	"<dd>
<div>HDAC10 : 2KB Upstream Variant</div><span>MAPK12 : 500B Downstream Variant</span>
</dd>"
rs192214372	"<dd>
<div>HDAC10 : 2KB Upstream Variant</div><span>MAPK12 : 500B Downstream Variant</span>
</dd>"
rs58323996	"<dd>
<div>HDAC10 : 2KB Upstream Variant</div><span>MAPK12 : 500B Downstream Variant</span>
</dd>"
rs77032604	"<dd>
<div>HDAC10 : 2KB Upstream Variant</div><span>MAPK12 : 500B Downstream Variant</span>
</dd>"
rs142563172	"<dd>
<div>HDAC10 : 2KB Upstream Variant</div><span>MAPK12 : 500B Downstream Variant</span>
</dd>"
rs5771274	"<dd>
<div>HDAC10 : 2KB Upstream Variant</div><span>MAPK12 : 500B Downstream Variant</span>
</dd>"
rs146012738	"<dd>
<div>MAPK12 : 3 Prime UTR Variant</div><span>HDAC10 : 2KB Upstream Variant</span>
</dd>"
rs112556228	"<dd>
<div>MAPK12 : 3 Prime UTR Variant</div><span>HDAC10 : 2KB Upstream Variant</span>
</dd>"
rs183920132	"<dd>
<span>MAPK12 : 3 Prime UTR Variant</span>
</dd>"
rs2235354	"<dd>
<span>MAPK12 : 3 Prime UTR Variant</span>
</dd>"
rs187070003	"<dd>
<span>MAPK12 : 3 Prime UTR Variant</span>
</dd>"
rs138582408	"<dd>
<span>MAPK12 : Missense Variant</span>
</dd>"
rs2072875	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs2076138	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs144588830	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs148513377	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs115145844	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs191164542	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs184353809	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs56184713	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs62239358	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs11912018	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs5771276	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs145331570	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs76989507	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs2009822	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs190462359	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs2009816	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs2880034	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs2009815	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs4077315	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs2002766	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs182049515	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs185862996	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs76976245	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs13433665	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs148827239	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs188999075	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs5771280	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs137880367	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs181718127	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs5771281	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs112218364	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs76251763	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs144655674	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs5771282	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs6010218	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs148253816	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs6010219	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs6010220	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs74798979	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs45606035	"<dd>
<span>MAPK12 : Synonymous Variant</span>
</dd>"
rs2066770	"<dd>
<span>MAPK12 : Missense Variant</span>
</dd>"
rs55861809	"<dd>
<span>MAPK12 : Synonymous Variant</span>
</dd>"
rs62239359	"<dd>
<span>MAPK12 : Synonymous Variant</span>
</dd>"
rs180690992	"<dd>
<span>MAPK12 : Synonymous Variant</span>
</dd>"
rs1129880	"<dd>
<span>MAPK12 : Synonymous Variant</span>
</dd>"
rs138065172	"<dd>
<span>MAPK12 : Missense Variant</span>
</dd>"
rs2230823	"<dd>
<span>MAPK12 : Missense Variant</span>
</dd>"
rs114938273	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs5771284	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs79874643	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs140699276	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs2072876	"<dd>
<span>MAPK12 : Synonymous Variant</span>
</dd>"
rs144750295	"<dd>
<span>MAPK12 : Synonymous Variant</span>
</dd>"
rs144718926	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs185994207	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs2066773	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs191191851	"<dd>
<span>MAPK12 : Missense Variant</span>
</dd>"
rs148564423	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs142903546	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs151118032	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs111326730	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs143887978	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs5771285	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs5771111	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs146433111	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs183783364	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs150119714	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs73435298	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs138424244	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs2235355	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs73187284	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs34422484	"<dd>
<span>MAPK12 : Missense Variant</span>
</dd>"
rs73891203	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs114912815	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs148879163	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs143525456	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs74974905	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs742184	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs117095205	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs76487910	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs112649731	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs190359664	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs143767309	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs1076649	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs1076650	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs146115920	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs139061504	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs142965199	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs115160725	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs116702369	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs182956062	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs150854219	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs2267983	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs186830971	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs2267984	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs2267985	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs115334265	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs67428259	N/A
rs2267986	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs191712891	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs144357998	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs113592000	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs77551271	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs3817818	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs183420433	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs2272855	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs3830751	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs2272856	"<dd>
<span>MAPK12 : Intron Variant</span>
</dd>"
rs2272857	"<dd>
<span>MAPK12 : Synonymous Variant</span>
</dd>"
rs187578301	"<dd>
<span>MAPK12 : 5 Prime UTR Variant</span>
</dd>"
rs192776543	"<dd>
<span>MAPK12 : 5 Prime UTR Variant</span>
</dd>"
rs113475910	"<dd>
<span>MAPK12 : 5 Prime UTR Variant</span>
</dd>"
rs11913279	"<dd>
<span>MAPK12 : 2KB Upstream Variant</span>
</dd>"
rs143927072	"<dd>
<span>MAPK12 : 2KB Upstream Variant</span>
</dd>"
rs189534138	"<dd>
<span>MAPK12 : 2KB Upstream Variant</span>
</dd>"
rs9617126	"<dd>
<span>MAPK12 : 2KB Upstream Variant</span>
</dd>"
rs139820368	"<dd>
<span>MAPK12 : 2KB Upstream Variant</span>
</dd>"
rs12484714	"<dd>
<span>MAPK12 : 2KB Upstream Variant</span>
</dd>"
rs192053734	"<dd>
<span>MAPK12 : 2KB Upstream Variant</span>
</dd>"
rs61760611	"<dd>
<span>MAPK12 : 2KB Upstream Variant</span>
</dd>"
rs61760610	"<dd>
<span>MAPK12 : 2KB Upstream Variant</span>
</dd>"
rs151170009	"<dd>
<span>MAPK12 : 2KB Upstream Variant</span>
</dd>"
rs184550848	"<dd>
<span>MAPK12 : 2KB Upstream Variant</span>
</dd>"
rs61760609	"<dd>
<span>MAPK12 : 2KB Upstream Variant</span>
</dd>"
rs188521578	"<dd>
<span>MAPK12 : 2KB Upstream Variant</span>
</dd>"
rs34985680	"<dd>
<div>MAPK12 : 2KB Upstream Variant</div><span>MAPK11 : 500B Downstream Variant</span>
</dd>"
rs181245504	"<dd>
<div>MAPK12 : 2KB Upstream Variant</div><span>MAPK11 : 500B Downstream Variant</span>
</dd>"
rs61760607	"<dd>
<div>MAPK12 : 2KB Upstream Variant</div><span>MAPK11 : 500B Downstream Variant</span>
</dd>"
rs61760606	"<dd>
<div>MAPK12 : 2KB Upstream Variant</div><span>MAPK11 : 500B Downstream Variant</span>
</dd>"
rs186754410	"<dd>
<div>MAPK12 : 2KB Upstream Variant</div><span>MAPK11 : 500B Downstream Variant</span>
</dd>"
rs189108752	"<dd>
<span>MAPK11 : Non Coding Transcript Variant</span>
</dd>"
rs146198001	"<dd>
<span>MAPK11 : Non Coding Transcript Variant</span>
</dd>"
rs138889453	"<dd>
<span>MAPK11 : Non Coding Transcript Variant</span>
</dd>"
rs61760604	"<dd>
<span>MAPK11 : Intron Variant</span>
</dd>"
rs34114726	"<dd>
<span>MAPK11 : Intron Variant</span>
</dd>"
rs143005176	"<dd>
<span>MAPK11 : Intron Variant</span>
</dd>"
rs61760602	"<dd>
<span>MAPK11 : Intron Variant</span>
</dd>"
rs186140576	"<dd>
<span>MAPK11 : Intron Variant</span>
</dd>"
rs2072877	"<dd>
<span>MAPK11 : Intron Variant</span>
</dd>"
rs2072878	"<dd>
<span>MAPK11 : Intron Variant</span>
</dd>"
rs190901415	"<dd>
<span>MAPK11 : Intron Variant</span>
</dd>"
rs34349740	"<dd>
<span>MAPK11 : Intron Variant</span>
</dd>"
